"Participant"	"Block"	"Episode"	"First_Action"	"first_non_na_index"	"Movement"	"Movement_Words"	"Balance"	"X0_y"	"side"	"correct_key"	"optimal_key"	"Tic"	"Time_of_Action"	"Time_of_Episode"
6	4	1	"MOVE_RIGHT"	24	1	"inverted"	1	210.071395874023	"left"	"correct"	TRUE	39	0.78	2.68
6	4	4	"MOVE_LEFT"	35	1	"inverted"	1	140.118087768555	"left"	"incorrect"	FALSE	50	1	1.52
6	4	5	"MOVE_LEFT"	21	1	"inverted"	1	82.9479370117188	"left"	"incorrect"	FALSE	36	0.72	1.1
6	4	6	"MOVE_RIGHT"	24	0	"normal"	1	-165.819793701172	"right"	"correct"	TRUE	39	0.78	1.52
6	4	7	"MOVE_LEFT"	19	1	"inverted"	1	-206.153167724609	"right"	"correct"	FALSE	34	0.68	2.3
6	4	8	"MOVE_LEFT"	23	0	"normal"	1	-29.8088989257812	"right"	"incorrect"	FALSE	38	0.76	1.76
6	4	9	"MOVE_LEFT"	23	0	"normal"	1	-176.992065429688	"right"	"incorrect"	FALSE	38	0.76	2.26
6	4	10	"MOVE_RIGHT"	19	0	"normal"	1	-109.69709777832	"right"	"correct"	TRUE	34	0.68	1.22
6	4	11	"MOVE_RIGHT"	19	0	"normal"	1	-100.727996826172	"right"	"correct"	TRUE	34	0.68	1.2
6	4	12	"MOVE_LEFT"	19	1	"inverted"	1	-70.7043609619141	"right"	"correct"	FALSE	34	0.68	1.82
6	4	13	"MOVE_LEFT"	22	0	"normal"	1	-53.1884613037109	"right"	"incorrect"	FALSE	37	0.74	1.74
6	4	14	"MOVE_RIGHT"	19	0	"normal"	1	-88.6252288818359	"right"	"correct"	TRUE	34	0.68	1.2
6	4	15	"MOVE_RIGHT"	18	0	"normal"	1	100.266296386719	"left"	"incorrect"	TRUE	33	0.66	1.44
6	4	16	"MOVE_RIGHT"	24	1	"inverted"	1	98.7234649658203	"left"	"correct"	TRUE	39	0.78	1.82
6	4	17	"MOVE_LEFT"	19	1	"inverted"	1	104.052368164062	"left"	"incorrect"	FALSE	34	0.68	1.1
6	4	18	"MOVE_RIGHT"	21	0	"normal"	1	-184.398895263672	"right"	"correct"	TRUE	36	0.72	1.44
6	4	19	"MOVE_RIGHT"	20	0	"normal"	1	177.909118652344	"left"	"incorrect"	TRUE	35	0.7	2.1
6	4	20	"MOVE_RIGHT"	21	0	"normal"	1	162.956436157227	"left"	"incorrect"	TRUE	36	0.72	2.06
6	4	21	"MOVE_LEFT"	22	0	"normal"	1	-165.227691650391	"right"	"incorrect"	FALSE	37	0.74	2.3
6	4	23	"MOVE_RIGHT"	36	0	"normal"	1	114.066680908203	"left"	"incorrect"	TRUE	51	1.02	2
6	4	24	"MOVE_LEFT"	28	1	"inverted"	1	169.98046875	"left"	"incorrect"	FALSE	43	0.86	1.42
6	4	25	"MOVE_LEFT"	23	1	"inverted"	1	255.796798706055	"left"	"incorrect"	FALSE	38	0.76	1.7
6	4	26	"MOVE_LEFT"	18	1	"inverted"	1	-196.072128295898	"right"	"correct"	FALSE	33	0.66	2.28
6	4	27	"MOVE_LEFT"	25	1	"inverted"	1	-178.491149902344	"right"	"correct"	FALSE	40	0.8	2.38
6	4	28	"MOVE_LEFT"	23	1	"inverted"	1	264.011001586914	"left"	"incorrect"	FALSE	38	0.76	1.66
6	4	29	"MOVE_RIGHT"	28	1	"inverted"	1	244.026733398438	"left"	"correct"	TRUE	43	0.86	2.78
6	4	30	"MOVE_LEFT"	20	1	"inverted"	1	282.303573608398	"left"	"incorrect"	FALSE	35	0.7	1.6
