"Participant"	"Block"	"Episode"	"First_Action"	"first_non_na_index"	"Movement"	"Movement_Words"	"Balance"	"X0_y"	"side"	"correct_key"	"optimal_key"	"Tic"	"Time_of_Action"	"Time_of_Episode"
4	2	1	"MOVE_RIGHT"	13	0	"normal"	0	133.996765136719	"left"	FALSE	FALSE	28	0.56	2.18
4	2	2	"MOVE_LEFT"	17	1	"inverted"	0	-18.3209228515625	"right"	TRUE	TRUE	32	0.64	1.64
4	2	3	"MOVE_LEFT"	17	0	"normal"	0	-162.786956787109	"right"	FALSE	TRUE	32	0.64	2.18
4	2	4	"MOVE_LEFT"	17	0	"normal"	0	103.29997253418	"left"	TRUE	TRUE	32	0.64	1.06
4	2	5	"MOVE_RIGHT"	16	1	"inverted"	0	235.981033325195	"left"	TRUE	FALSE	31	0.62	2.14
4	2	6	"MOVE_LEFT"	15	0	"normal"	0	235.245574951172	"left"	TRUE	TRUE	30	0.6	1.34
4	2	7	"MOVE_RIGHT"	18	1	"inverted"	0	185.650985717773	"left"	TRUE	FALSE	33	0.66	2
4	2	8	"MOVE_LEFT"	20	0	"normal"	0	-203.584167480469	"right"	FALSE	TRUE	35	0.7	2.38
4	2	9	"MOVE_LEFT"	20	0	"normal"	0	-158.172805786133	"right"	FALSE	TRUE	35	0.7	2.28
4	2	10	"MOVE_RIGHT"	16	1	"inverted"	0	-148.504348754883	"right"	FALSE	FALSE	31	0.62	1.32
4	2	11	"MOVE_LEFT"	18	0	"normal"	0	121.750061035156	"left"	TRUE	TRUE	33	0.66	1.12
4	2	12	"MOVE_LEFT"	14	0	"normal"	0	-210.593521118164	"right"	FALSE	TRUE	29	0.58	2.14
4	2	13	"MOVE_LEFT"	17	0	"normal"	0	175.642181396484	"left"	TRUE	TRUE	32	0.64	1.78
4	2	14	"MOVE_RIGHT"	24	1	"inverted"	0	-163.708114624023	"right"	FALSE	FALSE	39	0.78	1.46
4	2	15	"MOVE_RIGHT"	20	1	"inverted"	0	-12.0090789794922	"right"	FALSE	FALSE	35	0.7	1.18
4	2	16	"MOVE_LEFT"	19	0	"normal"	0	-195.084976196289	"right"	FALSE	TRUE	34	0.68	2.24
4	2	17	"MOVE_LEFT"	24	0	"normal"	0	182.563995361328	"left"	TRUE	TRUE	39	0.78	1.38
4	2	18	"MOVE_RIGHT"	16	1	"inverted"	0	-22.3892974853516	"right"	FALSE	FALSE	31	0.62	1.1
4	2	19	"MOVE_RIGHT"	14	1	"inverted"	0	252.539947509766	"left"	TRUE	FALSE	29	0.58	2.04
4	2	20	"MOVE_LEFT"	17	0	"normal"	0	89.6181030273438	"left"	TRUE	TRUE	32	0.64	1.1
4	2	21	"MOVE_RIGHT"	16	1	"inverted"	0	-27.8803863525391	"right"	FALSE	FALSE	31	0.62	1.08
4	2	22	"MOVE_RIGHT"	19	1	"inverted"	0	-81.8494720458984	"right"	FALSE	FALSE	34	0.68	1.22
4	2	23	"MOVE_LEFT"	17	0	"normal"	0	122.503936767578	"left"	TRUE	TRUE	32	0.64	1.1
4	2	24	"MOVE_RIGHT"	20	1	"inverted"	0	-51.4697113037109	"right"	FALSE	FALSE	35	0.7	1.16
4	2	25	"MOVE_LEFT"	22	0	"normal"	0	164.374969482422	"left"	TRUE	TRUE	37	0.74	1.32
4	2	26	"MOVE_LEFT"	19	0	"normal"	0	-119.952346801758	"right"	FALSE	TRUE	34	0.68	2.14
4	2	27	"MOVE_RIGHT"	20	1	"inverted"	0	-224.450561523438	"right"	FALSE	FALSE	35	0.7	1.6
4	2	28	"MOVE_RIGHT"	16	1	"inverted"	0	-208.679977416992	"right"	FALSE	FALSE	31	0.62	1.44
4	2	29	"MOVE_LEFT"	26	0	"normal"	0	238.631530761719	"left"	TRUE	TRUE	41	0.82	1.68
4	2	30	"MOVE_LEFT"	18	0	"normal"	0	-43.9021453857422	"right"	FALSE	TRUE	33	0.66	1.62
